frame,time_seconds,lifter_id,class,confidence,x1,y1,x2,y2,X_3D,Y_3D,Z_3D,W_3D,H_3D,D_3D
188,7.835,3,lifter,0.4876,1799,714,1900,915,-4.7539,0.2223,11.7895,0.5051,1.0806,0.2359
188,7.835,4,lifter,0.2125,1341,1153,1665,1503,-5.2305,0.254,12.9376,0.5504,1.1805,0.247
188,7.835,5,lifter,0.1685,774,1171,1075,1512,-4.5656,0.211,11.3282,0.4839,1.0359,0.2262
189,7.877,1,lifter,0.8002,197,1067,465,1512,-4.2358,0.1919,10.5178,0.4463,0.9566,0.207
189,7.877,2,lifter,0.7154,219,687,348,924,-6.2864,0.3144,15.5162,0.6633,1.4227,0.2941
189,7.877,3,lifter,0.5265,1792,713,1901,914,-4.7538,0.2223,11.7892,0.505,1.0805,0.2359
189,7.877,4,lifter,0.2133,1341,1153,1665,1503,-5.2316,0.2541,12.9403,0.5505,1.1808,0.247
189,7.877,5,lifter,0.1766,774,1171,1073,1512,-4.5648,0.211,11.3263,0.4838,1.0357,0.2262
190,7.918,1,lifter,0.8007,197,1067,465,1512,-4.237,0.1919,10.5208,0.4465,0.9568,0.207
190,7.918,2,lifter,0.7117,219,687,349,924,-6.2643,0.3132,15.4623,0.661,1.4176,0.2931
190,7.918,3,lifter,0.5599,1783,711,1902,913,-4.7954,0.2248,11.8909,0.5096,1.0903,0.238
190,7.918,4,lifter,0.214,1341,1153,1665,1503,-5.2305,0.254,12.9376,0.5504,1.1805,0.247
190,7.918,5,lifter,0.1725,774,1171,1073,1512,-4.5633,0.2109,11.3227,0.4836,1.0354,0.2261
191,7.96,1,lifter,0.799,197,1067,465,1512,-4.238,0.192,10.5231,0.4466,0.9571,0.2071
191,7.96,2,lifter,0.7148,220,687,348,924,-6.2975,0.3151,15.5432,0.6645,1.4253,0.2947
191,7.96,3,lifter,0.512,1786,710,1905,914,-4.8082,0.2256,11.9221,0.511,1.0933,0.2387
191,7.96,4,lifter,0.2136,1341,1153,1665,1503,-5.2323,0.2541,12.9419,0.5506,1.1809,0.2471
191,7.96,5,lifter,0.1736,775,1171,1073,1512,-4.5591,0.2106,11.3123,0.4831,1.0344,0.2259
192,8.002,1,lifter,0.8005,197,1067,465,1512,-4.238,0.192,10.5233,0.4466,0.9571,0.2071
192,8.002,2,lifter,0.7138,220,688,349,924,-6.2549,0.3126,15.4393,0.66,1.4154,0.2927
192,8.002,3,lifter,0.4908,1806,713,1907,914,-4.7895,0.2244,11.8765,0.509,1.0889,0.2378
192,8.002,4,lifter,0.215,1341,1153,1665,1503,-5.2295,0.2539,12.9351,0.5503,1.1803,0.2469
192,8.002,5,lifter,0.171,775,1171,1076,1512,-4.5661,0.2111,11.3294,0.4839,1.036,0.2262
193,8.043,1,lifter,0.7993,197,1067,465,1512,-4.2366,0.1919,10.5197,0.4464,0.9567,0.207
193,8.043,2,lifter,0.7135,220,688,348,924,-6.2903,0.3147,15.5257,0.6638,1.4236,0.2943
193,8.043,3,lifter,0.4337,1788,714,1908,916,-4.7631,0.2229,11.8117,0.506,1.0826,0.2363
193,8.043,4,lifter,0.2141,1341,1153,1665,1503,-5.2308,0.254,12.9382,0.5504,1.1806,0.247
193,8.043,5,lifter,0.1712,775,1171,1076,1512,-4.5651,0.211,11.327,0.4838,1.0357,0.2261
194,8.085,1,lifter,0.7992,197,1067,465,1512,-4.2393,0.1921,10.5263,0.4467,0.9574,0.2071
194,8.085,2,lifter,0.7104,220,688,349,924,-6.2576,0.3128,15.446,0.6603,1.4161,0.2928
194,8.085,3,lifter,0.5006,1794,713,1910,918,-4.7766,0.2237,11.8448,0.5075,1.0858,0.2371
194,8.085,4,lifter,0.2102,1341,1153,1665,1503,-5.2304,0.254,12.9374,0.5504,1.1805,0.247
194,8.085,5,lifter,0.1698,775,1171,1075,1512,-4.5599,0.2107,11.3144,0.4832,1.0345,0.2259
195,8.127,1,lifter,0.7998,197,1067,465,1512,-4.2388,0.1921,10.5252,0.4466,0.9573,0.2071
195,8.127,2,lifter,0.7143,220,688,349,924,-6.2482,0.3122,15.4231,0.6593,1.4139,0.2924
195,8.127,3,lifter,0.3359,1789,710,1913,917,-4.7756,0.2236,11.8422,0.5074,1.0856,0.237
195,8.127,4,lifter,0.2125,1341,1153,1665,1503,-5.2304,0.254,12.9373,0.5504,1.1805,0.247
195,8.127,5,lifter,0.1702,775,1171,1074,1512,-4.5604,0.2107,11.3154,0.4833,1.0347,0.2259
196,8.169,1,lifter,0.8,197,1067,465,1512,-4.2389,0.1921,10.5255,0.4467,0.9573,0.2071
196,8.169,2,lifter,0.7141,220,688,349,924,-6.2442,0.312,15.4131,0.6588,1.413,0.2922
196,8.169,3,lifter,0.2909,1791,709,1917,917,-4.7694,0.2232,11.827,0.5067,1.0841,0.2367
196,8.169,4,lifter,0.2138,1341,1153,1665,1504,-5.2732,0.2565,13.042,0.5551,1.1903,0.249
196,8.169,5,lifter,0.1714,775,1171,1074,1512,-4.5623,0.2108,11.3201,0.4835,1.0351,0.226
197,8.21,1,lifter,0.7968,197,1066,466,1512,-4.276,0.1942,10.6163,0.4508,0.9662,0.2093
197,8.21,2,lifter,0.6544,222,685,351,923,-6.3302,0.3171,15.6237,0.6679,1.4329,0.2963
197,8.21,3,lifter,0.4141,1823,714,1920,916,-4.6899,0.2185,11.6326,0.498,1.0654,0.2326
197,8.21,4,lifter,0.1764,1341,1154,1665,1503,-5.2118,0.2529,12.8917,0.5482,1.1763,0.2462
197,8.21,5,lifter,0.167,777,1171,1084,1512,-4.6251,0.2146,11.4736,0.4904,1.0498,0.2292
198,8.252,1,lifter,0.7955,196,1066,466,1512,-4.2747,0.1941,10.6131,0.4507,0.9659,0.2092
198,8.252,2,lifter,0.654,222,685,351,923,-6.3302,0.3171,15.6237,0.6679,1.4329,0.2963
198,8.252,3,lifter,0.356,1835,718,1925,917,-4.6904,0.2185,11.6338,0.4981,1.0656,0.2326
198,8.252,4,lifter,0.1744,1341,1154,1665,1503,-5.2092,0.2528,12.8853,0.548,1.1757,0.2461
198,8.252,5,lifter,0.1645,778,1171,1083,1512,-4.6242,0.2145,11.4715,0.4903,1.0496,0.2292
199,8.294,1,lifter,0.7956,196,1066,466,1512,-4.2745,0.1941,10.6125,0.4507,0.9658,0.2092
199,8.294,2,lifter,0.6534,222,685,351,923,-6.3303,0.3171,15.6238,0.6679,1.4329,0.2963
199,8.294,3,lifter,0.4171,1833,716,1926,916,-4.6785,0.2178,11.6047,0.4968,1.0628,0.232
199,8.294,4,lifter,0.169,1341,1154,1665,1503,-5.2078,0.2527,12.882,0.5478,1.1754,0.246
199,8.294,5,lifter,0.1594,778,1171,1091,1512,-4.5917,0.2126,11.392,0.4866,1.0418,0.2274
200,8.335,1,lifter,0.796,196,1066,466,1512,-4.2742,0.1941,10.612,0.4506,0.9658,0.2092
200,8.335,2,lifter,0.6537,222,685,351,923,-6.3298,0.3171,15.6227,0.6679,1.4328,0.2963
200,8.335,3,lifter,0.38,1830,713,1927,915,-4.6945,0.2188,11.6438,0.4985,1.0665,0.2328
200,8.335,4,lifter,0.1689,1341,1154,1665,1503,-5.2077,0.2527,12.8819,0.5478,1.1754,0.246
200,8.335,5,lifter,0.1621,777,1171,1088,1512,-4.611,0.2138,11.4393,0.4888,1.0464,0.2284
201,8.377,1,lifter,0.7971,196,1067,466,1512,-4.2736,0.1941,10.6104,0.4506,0.9656,0.2091
201,8.377,2,lifter,0.6593,221,686,351,924,-6.2712,0.3136,15.4795,0.6616,1.4193,0.2935
201,8.377,3,lifter,0.427,1827,712,1930,915,-4.7085,0.2196,11.6781,0.5,1.0698,0.2335
201,8.377,4,lifter,0.1755,1341,1154,1665,1504,-5.2576,0.2556,13.0037,0.5533,1.1869,0.2484
201,8.377,5,lifter,0.161,777,1171,1088,1512,-4.6102,0.2137,11.4372,0.4887,1.0462,0.2284
202,8.419,1,lifter,0.7974,196,1067,466,1512,-4.2739,0.1941,10.6112,0.4506,0.9657,0.2091
202,8.419,2,lifter,0.6571,222,686,351,924,-6.2939,0.315,15.5348,0.6641,1.4245,0.2946
202,8.419,3,lifter,0.4303,1827,712,1930,915,-4.7086,0.2196,11.6781,0.5,1.0698,0.2335
202,8.419,4,lifter,0.1725,1341,1154,1665,1504,-5.2575,0.2556,13.0035,0.5532,1.1868,0.2484
202,8.419,5,lifter,0.1594,777,1171,1088,1512,-4.6102,0.2137,11.4371,0.4887,1.0462,0.2284
203,8.46,1,lifter,0.8028,197,1066,466,1512,-4.2761,0.1942,10.6164,0.4508,0.9662,0.2093
203,8.46,2,lifter,0.6472,222,686,351,923,-6.3173,0.3164,15.5921,0.6666,1.4299,0.2957
203,8.46,3,lifter,0.5967,1849,721,1932,915,-4.6919,0.2186,11.6371,0.498,1.0658,0.2325
203,8.46,4,lifter,0.166,1341,1154,1665,1504,-5.2577,0.2556,13.0039,0.5533,1.1869,0.2484
203,8.46,5,lifter,0.166,778,1171,1080,1512,-4.6195,0.2142,11.4601,0.4898,1.0486,0.229
204,8.502,1,lifter,0.8031,197,1066,466,1512,-4.2761,0.1942,10.6166,0.4509,0.9662,0.2093
204,8.502,2,lifter,0.6562,1848,718,1934,915,-4.7185,0.2202,11.7022,0.501,1.0721,0.2339
204,8.502,3,lifter,0.6363,222,685,351,923,-6.3375,0.3176,15.6414,0.6687,1.4346,0.2967
204,8.502,4,lifter,0.1756,1341,1154,1665,1504,-5.2614,0.2559,13.013,0.5537,1.1877,0.2486
204,8.502,5,lifter,0.1684,778,1171,1072,1512,-4.6085,0.2135,11.433,0.4887,1.0461,0.2285
205,8.544,1,lifter,0.8038,197,1066,466,1512,-4.2755,0.1942,10.615,0.4508,0.9661,0.2092
205,8.544,2,lifter,0.6492,1831,716,1934,916,-4.7161,0.2201,11.6964,0.5007,1.0715,0.2338
205,8.544,3,lifter,0.6343,222,685,352,923,-6.3162,0.3163,15.5895,0.6664,1.4297,0.2957
205,8.544,4,lifter,0.1719,1341,1154,1665,1504,-5.2652,0.2561,13.0223,0.5541,1.1886,0.2487
205,8.544,5,lifter,0.1678,777,1171,1069,1512,-4.6014,0.2131,11.4158,0.4879,1.0445,0.2282
206,8.585,1,lifter,0.8035,197,1066,466,1512,-4.2766,0.1942,10.6178,0.4509,0.9663,0.2093
206,8.585,2,lifter,0.6947,1833,716,1938,915,-4.7407,0.2216,11.7566,0.5034,1.0773,0.2351
206,8.585,3,lifter,0.637,222,685,351,923,-6.3338,0.3174,15.6323,0.6683,1.4338,0.2965
206,8.585,4,lifter,0.179,1341,1154,1665,1504,-5.2692,0.2563,13.0322,0.5545,1.1895,0.2489
206,8.585,5,lifter,0.1735,778,1171,1069,1512,-4.5982,0.2129,11.408,0.4876,1.0437,0.228
207,8.627,1,lifter,0.8043,197,1066,466,1512,-4.2757,0.1942,10.6156,0.4508,0.9661,0.2092
207,8.627,2,lifter,0.696,1839,718,1940,916,-4.7482,0.2219,11.7749,0.5043,1.0791,0.2355
207,8.627,3,lifter,0.6475,222,686,351,923,-6.3214,0.3166,15.6021,0.667,1.4309,0.2959
207,8.627,4,lifter,0.1804,1341,1154,1665,1504,-5.2708,0.2564,13.0361,0.5547,1.1899,0.249
207,8.627,5,lifter,0.1717,777,1171,1071,1512,-4.6014,0.2131,11.4157,0.4879,1.0444,0.2282
208,8.669,1,lifter,0.8015,197,1066,466,1512,-4.271,0.1939,10.604,0.4503,0.965,0.209
208,8.669,2,lifter,0.704,1852,720,1941,915,-4.7378,0.2214,11.7493,0.5031,1.0766,0.2349
208,8.669,3,lifter,0.6428,222,685,351,923,-6.3364,0.3175,15.6387,0.6686,1.4344,0.2966
208,8.669,4,lifter,0.1736,1341,1154,1665,1503,-5.2097,0.2528,12.8866,0.548,1.1759,0.2461
208,8.669,5,lifter,0.1564,778,1171,1088,1512,-4.6125,0.2138,11.4428,0.4889,1.0468,0.2285
209,8.71,1,lifter,0.8013,197,1066,466,1512,-4.2734,0.1941,10.61,0.4505,0.9656,0.2091
209,8.71,2,lifter,0.7416,1847,718,1942,915,-4.748,0.222,11.7742,0.5042,1.079,0.2354
209,8.71,3,lifter,0.6481,222,686,351,923,-6.3408,0.3178,15.6495,0.6691,1.4354,0.2968
209,8.71,4,lifter,0.1691,778,1171,1078,1512,-4.6186,0.2142,11.4578,0.4897,1.0484,0.229
209,8.71,5,lifter,0.1677,1341,1154,1665,1504,-5.2723,0.2565,13.0398,0.5549,1.1902,0.2491
210,8.752,1,lifter,0.8052,197,1066,466,1512,-4.2753,0.1942,10.6145,0.4507,0.966,0.2092
210,8.752,2,lifter,0.6483,222,686,351,923,-6.3327,0.3173,15.6297,0.6682,1.4335,0.2964
210,8.752,3,lifter,0.6226,1829,716,1945,915,-4.7723,0.2234,11.834,0.5071,1.0848,0.2369
210,8.752,4,lifter,0.1779,1341,1154,1666,1504,-5.3019,0.2583,13.112,0.5581,1.197,0.2505
210,8.752,5,lifter,0.1695,777,1171,1074,1512,-4.5977,0.2129,11.4066,0.4874,1.0435,0.2279
211,8.794,1,lifter,0.8044,197,1066,466,1512,-4.2746,0.1941,10.6129,0.4507,0.9658,0.2091
211,8.794,2,lifter,0.6437,222,686,351,923,-6.3393,0.3177,15.6458,0.6689,1.435,0.2968
211,8.794,3,lifter,0.5532,1841,713,1947,915,-4.7933,0.2246,11.8854,0.5094,1.0898,0.238
211,8.794,4,lifter,0.1758,1341,1154,1666,1504,-5.3032,0.2583,13.1153,0.5583,1.1973,0.2505
211,8.794,5,lifter,0.1698,778,1171,1074,1512,-4.5988,0.213,11.4095,0.4876,1.0438,0.228
212,8.835,1,lifter,0.8049,197,1066,466,1512,-4.2775,0.1943,10.6199,0.451,0.9665,0.2093
212,8.835,2,lifter,0.6498,222,685,351,923,-6.3344,0.3174,15.634,0.6684,1.4339,0.2965
212,8.835,3,lifter,0.4563,1827,712,1955,915,-4.8278,0.2267,11.9697,0.5132,1.0979,0.2398
212,8.835,4,lifter,0.1822,1341,1154,1665,1503,-5.2202,0.2534,12.9124,0.5492,1.1782,0.2466
212,8.835,5,lifter,0.1519,777,1171,1085,1512,-4.6208,0.2143,11.4631,0.4899,1.0488,0.229
213,8.877,1,lifter,0.804,197,1067,466,1512,-4.2762,0.1942,10.6166,0.4508,0.9662,0.2092
213,8.877,2,lifter,0.6554,222,686,350,923,-6.3694,0.3194,15.7193,0.6721,1.442,0.2981
213,8.877,3,lifter,0.5304,1837,710,1954,915,-4.854,0.2282,12.034,0.5161,1.1041,0.2412
213,8.877,4,lifter,0.1802,1341,1154,1665,1503,-5.2255,0.2537,12.9253,0.5498,1.1794,0.2468
213,8.877,5,lifter,0.148,778,1171,1080,1512,-4.6141,0.2139,11.4467,0.4892,1.0472,0.2287
214,8.919,1,lifter,0.8068,197,1067,466,1512,-4.273,0.194,10.609,0.4505,0.9655,0.209
214,8.919,2,lifter,0.6533,222,686,350,923,-6.368,0.3193,15.7158,0.672,1.4417,0.2981
214,8.919,3,lifter,0.5407,1830,708,1957,916,-4.8646,0.2288,12.0598,0.5173,1.1066,0.2418
214,8.919,4,lifter,0.1848,1341,1154,1665,1503,-5.2461,0.2549,12.9758,0.552,1.1842,0.2478
214,8.919,5,lifter,0.1558,778,1171,1079,1512,-4.6094,0.2136,11.4353,0.4887,1.0462,0.2284
215,8.96,1,lifter,0.8052,197,1066,466,1512,-4.2707,0.1939,10.6034,0.4502,0.9649,0.2089
215,8.96,2,lifter,0.6574,221,685,351,923,-6.3124,0.316,15.58,0.666,1.4288,0.2954
215,8.96,3,lifter,0.5435,1835,708,1959,916,-4.8817,0.2298,12.1017,0.5192,1.1106,0.2427
215,8.96,4,lifter,0.1866,1341,1154,1665,1503,-5.2491,0.2551,12.983,0.5523,1.1849,0.2479
215,8.96,5,lifter,0.1717,778,1171,1068,1512,-4.586,0.2122,11.3782,0.4862,1.0408,0.2273
216,9.002,1,lifter,0.804,197,1067,466,1512,-4.2715,0.1939,10.6051,0.4503,0.9651,0.209
216,9.002,2,lifter,0.656,221,683,350,923,-6.3409,0.3176,15.6497,0.669,1.4353,0.2967
216,9.002,3,lifter,0.4838,1840,707,1960,915,-4.8895,0.2303,12.1208,0.52,1.1125,0.2431
216,9.002,4,lifter,0.1838,1341,1153,1665,1503,-5.2282,0.2539,12.9319,0.55,1.1801,0.247
216,9.002,5,lifter,0.1629,777,1171,1074,1512,-4.6039,0.2133,11.4218,0.4881,1.0449,0.2282
217,9.044,1,lifter,0.8048,197,1067,466,1512,-4.2605,0.1933,10.5784,0.4491,0.9625,0.2084
217,9.044,2,lifter,0.6587,222,685,350,923,-6.3964,0.321,15.7853,0.675,1.4482,0.2994
217,9.044,3,lifter,0.5053,1837,709,1963,915,-4.8871,0.2301,12.115,0.5198,1.1119,0.243
217,9.044,4,lifter,0.194,1341,1154,1665,1503,-5.2377,0.2544,12.9552,0.5511,1.1822,0.2474
217,9.044,5,lifter,0.1536,777,1171,1074,1512,-4.5967,0.2129,11.4042,0.4873,1.0432,0.2278
218,9.085,1,lifter,0.8057,197,1067,466,1512,-4.2667,0.1937,10.5934,0.4498,0.9639,0.2087
218,9.085,2,lifter,0.6623,222,686,350,923,-6.3845,0.3203,15.7561,0.6738,1.4455,0.2989
218,9.085,3,lifter,0.4693,1837,709,1963,915,-4.8903,0.2303,12.1227,0.5201,1.1127,0.2431
218,9.085,4,lifter,0.1951,1340,1154,1665,1504,-5.299,0.2581,13.1049,0.5578,1.1964,0.2503
218,9.085,5,lifter,0.1551,777,1171,1070,1512,-4.5872,0.2123,11.381,0.4863,1.0411,0.2274
219,9.127,1,lifter,0.804,197,1067,466,1512,-4.2641,0.1935,10.5869,0.4494,0.9632,0.2085
219,9.127,2,lifter,0.6735,220,686,350,923,-6.3634,0.3189,15.7044,0.6715,1.4405,0.2977
219,9.127,3,lifter,0.494,1839,709,1965,915,-4.8948,0.2306,12.1338,0.5206,1.1137,0.2434
219,9.127,4,lifter,0.1901,1341,1153,1665,1504,-5.3087,0.2587,13.1288,0.5589,1.1986,0.2508
219,9.127,5,lifter,0.1672,777,1171,1064,1512,-4.5652,0.211,11.3274,0.4839,1.036,0.2263
220,9.169,1,lifter,0.8051,197,1067,466,1512,-4.2671,0.1937,10.5943,0.4498,0.964,0.2087
220,9.169,2,lifter,0.6707,221,684,350,923,-6.3861,0.3203,15.7602,0.6739,1.4458,0.2988
220,9.169,3,lifter,0.4481,1841,708,1968,915,-4.8957,0.2306,12.1357,0.5207,1.1139,0.2434
220,9.169,4,lifter,0.1881,1341,1153,1665,1504,-5.2791,0.2569,13.0563,0.5556,1.1918,0.2494
220,9.169,5,lifter,0.1546,776,1171,1075,1512,-4.5932,0.2127,11.3958,0.4869,1.0424,0.2277
221,9.21,1,lifter,0.8065,198,1067,466,1512,-4.2612,0.1934,10.58,0.4491,0.9626,0.2084
221,9.21,2,lifter,0.667,221,684,350,924,-6.3953,0.3208,15.7827,0.6749,1.4479,0.2993
221,9.21,3,lifter,0.4623,1841,710,1971,918,-4.8958,0.2306,12.136,0.5207,1.1139,0.2434
221,9.21,4,lifter,0.1901,1341,1154,1665,1503,-5.2436,0.2548,12.9695,0.5517,1.1836,0.2476
221,9.21,5,lifter,0.1457,776,1171,1081,1512,-4.6017,0.2132,11.4164,0.4878,1.0443,0.228
222,9.252,1,lifter,0.8046,198,1067,466,1512,-4.2647,0.1936,10.5884,0.4495,0.9634,0.2085
222,9.252,2,lifter,0.6737,222,684,351,924,-6.4086,0.3217,15.8152,0.6763,1.4511,0.3
222,9.252,3,lifter,0.5063,1846,714,1974,916,-4.892,0.2304,12.1268,0.5203,1.1131,0.2432
222,9.252,4,lifter,0.1866,1341,1154,1666,1503,-5.258,0.2557,13.0049,0.5533,1.1869,0.2483
222,9.252,5,lifter,0.1386,776,1171,1081,1512,-4.598,0.213,11.4074,0.4874,1.0434,0.2278
223,9.294,1,lifter,0.806,198,1067,466,1512,-4.2641,0.1935,10.5869,0.4494,0.9633,0.2085
223,9.294,2,lifter,0.6751,221,684,351,924,-6.3996,0.3211,15.7932,0.6753,1.4489,0.2995
223,9.294,3,lifter,0.5356,1845,709,1975,921,-4.9026,0.231,12.1528,0.5215,1.1156,0.2438
223,9.294,4,lifter,0.1927,1341,1153,1665,1504,-5.3003,0.2582,13.1084,0.558,1.1966,0.2503
223,9.294,5,lifter,0.1496,776,1171,1072,1512,-4.5808,0.2119,11.3655,0.4856,1.0395,0.227
224,9.335,1,lifter,0.804,198,1067,466,1512,-4.2653,0.1936,10.5899,0.4496,0.9636,0.2086
224,9.335,2,lifter,0.684,221,684,351,924,-6.3761,0.3197,15.7356,0.6728,1.4435,0.2984
224,9.335,3,lifter,0.6241,1848,713,1977,920,-4.8974,0.2307,12.1399,0.5209,1.1143,0.2435
224,9.335,4,lifter,0.1901,1341,1154,1665,1504,-5.3,0.2581,13.1075,0.5579,1.1965,0.2503
224,9.335,5,lifter,0.1573,776,1171,1064,1512,-4.5696,0.2112,11.3381,0.4844,1.0371,0.2265
225,9.377,1,lifter,0.7981,197,1067,466,1512,-4.2667,0.1937,10.5935,0.4497,0.9639,0.2086
225,9.377,2,lifter,0.6846,221,683,351,924,-6.3848,0.3202,15.757,0.6738,1.4455,0.2988
225,9.377,3,lifter,0.5856,1848,711,1978,919,-4.8925,0.2304,12.1279,0.5203,1.1131,0.2433
225,9.377,4,lifter,0.1923,1341,1154,1665,1504,-5.3045,0.2584,13.1185,0.5584,1.1975,0.2505
225,9.377,5,lifter,0.1412,776,1171,1079,1512,-4.5934,0.2127,11.3961,0.4869,1.0423,0.2276
226,9.419,1,lifter,0.8001,197,1067,466,1512,-4.2671,0.1937,10.5945,0.4498,0.964,0.2086
226,9.419,2,lifter,0.6866,221,683,351,924,-6.415,0.322,15.8307,0.677,1.4525,0.3002
226,9.419,3,lifter,0.6265,1853,712,1981,917,-4.8897,0.2303,12.1212,0.52,1.1125,0.2431
226,9.419,4,lifter,0.1933,1341,1154,1665,1503,-5.2529,0.2553,12.9923,0.5528,1.1857,0.2481
226,9.419,5,lifter,0.1467,776,1171,1078,1512,-4.5926,0.2127,11.3941,0.4868,1.0422,0.2275
227,9.46,1,lifter,0.7984,197,1067,466,1512,-4.2642,0.1935,10.5873,0.4495,0.9633,0.2085
227,9.46,2,lifter,0.6834,221,683,351,924,-6.4152,0.322,15.8312,0.677,1.4525,0.3003
227,9.46,3,lifter,0.6487,1854,714,1984,916,-4.8798,0.2297,12.0969,0.5189,1.1102,0.2426
227,9.46,4,lifter,0.1933,1341,1154,1665,1503,-5.2604,0.2558,13.0107,0.5536,1.1874,0.2484
227,9.46,5,lifter,0.1416,777,1171,1082,1512,-4.5887,0.2125,11.3848,0.4863,1.0412,0.2272
228,9.502,1,lifter,0.7966,197,1067,466,1512,-4.2656,0.1936,10.5908,0.4496,0.9637,0.2086
228,9.502,2,lifter,0.6834,221,683,351,924,-6.4201,0.3223,15.8433,0.6775,1.4537,0.3005
228,9.502,3,lifter,0.6494,1859,711,1986,917,-4.8803,0.2297,12.0982,0.519,1.1103,0.2426
228,9.502,4,lifter,0.1915,1341,1154,1665,1503,-5.2485,0.2551,12.9817,0.5523,1.1847,0.2478
228,9.502,5,lifter,0.1406,777,1171,1082,1512,-4.5927,0.2127,11.3946,0.4868,1.0422,0.2275
229,9.544,1,lifter,0.7983,197,1067,466,1512,-4.2646,0.1936,10.5883,0.4495,0.9634,0.2085
229,9.544,2,lifter,0.6865,221,684,351,924,-6.4164,0.3221,15.8343,0.6772,1.4528,0.3003
229,9.544,3,lifter,0.629,1863,711,1987,918,-4.8809,0.2298,12.0998,0.5191,1.1105,0.2427
229,9.544,4,lifter,0.1955,1341,1154,1665,1503,-5.2556,0.2555,12.9991,0.5531,1.1863,0.2482
229,9.544,5,lifter,0.1457,777,1171,1074,1512,-4.5825,0.212,11.3695,0.4857,1.0399,0.227
230,9.586,1,lifter,0.7993,197,1067,466,1512,-4.2651,0.1936,10.5895,0.4496,0.9635,0.2086
230,9.586,2,lifter,0.6896,221,684,350,924,-6.4348,0.3232,15.8791,0.6791,1.4571,0.3012
230,9.586,3,lifter,0.6798,1863,711,1988,919,-4.8807,0.2298,12.0993,0.519,1.1104,0.2426
230,9.586,4,lifter,0.1964,1341,1154,1666,1503,-5.2592,0.2557,13.0077,0.5535,1.1871,0.2483
230,9.586,5,lifter,0.1433,776,1171,1074,1512,-4.5847,0.2122,11.3749,0.486,1.0404,0.2272
231,9.627,1,lifter,0.7988,197,1067,466,1512,-4.2651,0.1936,10.5897,0.4496,0.9635,0.2086
231,9.627,2,lifter,0.6913,221,684,350,924,-6.4355,0.3232,15.8808,0.6792,1.4572,0.3012
231,9.627,3,lifter,0.6598,1864,710,1989,919,-4.8797,0.2297,12.0967,0.5189,1.1101,0.2426
231,9.627,4,lifter,0.1979,1341,1154,1666,1503,-5.2576,0.2556,13.0039,0.5533,1.1867,0.2483
231,9.627,5,lifter,0.1442,776,1171,1075,1512,-4.5841,0.2121,11.3734,0.4859,1.0402,0.2271
232,9.669,1,lifter,0.7977,197,1067,466,1512,-4.2639,0.1935,10.5865,0.4494,0.9632,0.2085
232,9.669,2,lifter,0.6887,221,684,350,924,-6.4366,0.3233,15.8834,0.6793,1.4575,0.3012
232,9.669,3,lifter,0.5164,1865,710,1990,918,-4.8784,0.2296,12.0934,0.5187,1.1098,0.2425
232,9.669,4,lifter,0.1942,1341,1154,1666,1503,-5.2492,0.2551,12.9832,0.5524,1.1848,0.2478
232,9.669,5,lifter,0.1488,776,1171,1078,1512,-4.5936,0.2127,11.3968,0.4869,1.0424,0.2276
233,9.711,1,lifter,0.8004,197,1067,466,1512,-4.2621,0.1934,10.5823,0.4493,0.9628,0.2084
233,9.711,2,lifter,0.6862,221,684,350,924,-6.4335,0.3231,15.8759,0.679,1.4568,0.3011
233,9.711,3,lifter,0.5198,1870,710,1994,918,-4.8815,0.2298,12.1012,0.5191,1.1106,0.2427
233,9.711,4,lifter,0.1919,1341,1154,1666,1503,-5.2543,0.2554,12.9956,0.553,1.1859,0.248
233,9.711,5,lifter,0.1531,776,1171,1072,1512,-4.5822,0.212,11.3689,0.4857,1.0399,0.2271
234,9.752,1,lifter,0.8008,197,1067,466,1512,-4.2616,0.1934,10.581,0.4492,0.9627,0.2084
234,9.752,2,lifter,0.6797,221,684,350,924,-6.4335,0.3231,15.8759,0.679,1.4568,0.3011
234,9.752,3,lifter,0.5192,1873,709,1996,918,-4.8825,0.2299,12.1037,0.5192,1.1108,0.2427
234,9.752,4,lifter,0.1884,1341,1154,1666,1503,-5.2529,0.2553,12.9922,0.5529,1.1856,0.248
234,9.752,5,lifter,0.1796,1937,722,2003,922,-4.8753,0.2289,12.0828,0.518,1.1089,0.2428
234,9.752,6,lifter,0.1509,776,1171,1070,1512,-4.5783,0.2118,11.3592,0.4853,1.039,0.2269
235,9.794,1,lifter,0.8,197,1067,466,1512,-4.2612,0.1934,10.5799,0.4491,0.9626,0.2084
235,9.794,2,lifter,0.6892,221,684,350,924,-6.443,0.3236,15.899,0.68,1.4589,0.3015
235,9.794,3,lifter,0.5487,1939,732,2001,917,-4.8847,0.23,12.1093,0.5195,1.1114,0.2428
235,9.794,4,lifter,0.4247,1868,714,1992,921,-4.858,0.2282,12.0422,0.5163,1.105,0.2416
235,9.794,5,lifter,0.1878,1341,1153,1666,1503,-5.2504,0.2551,12.9861,0.5526,1.185,0.2479
235,9.794,6,lifter,0.1482,776,1171,1072,1512,-4.5827,0.212,11.37,0.4858,1.04,0.2271
236,9.836,1,lifter,0.8001,197,1067,466,1512,-4.26,0.1933,10.5771,0.449,0.9623,0.2083
236,9.836,2,lifter,0.6885,221,683,350,924,-6.442,0.3236,15.8967,0.6799,1.4587,0.3015
